id,city,place,code
8694,TANGER,QUARTIER BNOU KHALDOUNE,90010
8695,TANGER,QUARTIER CASTILLA,90010
8696,TANGER,QUARTIER LALLA CHAFIA,90010
8697,TANGER,QUARTIER MSALLAH,90010
8698,TANGER,QUARTIER ADMINISTRATIF,90020
8699,TANGER,QUARTIER HARIRI,90020
8700,TANGER,DAR BAROUD,90030
8701,TANGER,JNANE KABTANE,90030
8702,TANGER,LOT BOUSSOUF,90030
8703,TANGER,LOT MASSIRA,90030
8704,TANGER,QUARTIER AL HAFA,90030
8705,TANGER,QUARTIER ANCIENNE MEDINA,90030
8706,TANGER,QUARTIER BEN ALIEM,90030
8707,TANGER,QUARTIER BEN ALIEMME,90030
8708,TANGER,QUARTIER GHARSSET KTIOUET,90030
8709,TANGER,QUARTIER HAOUMAT BNI YDER,90030
8710,TANGER,QUARTIER JNAN KABTANE,90030
8711,TANGER,QUARTIER KHOUSSAFAT,90030
8712,TANGER,QUARTIER MERCHANE,90030
8713,TANGER,QUARTIER SIAGHINE,90030
8714,TANGER,QUARTIER SIDI BOUABID,90030
8715,TANGER,SOUK DAKHEL,90030
8716,TANGER,IMMEUBLE BOUZINA,90040
8717,TANGER,LOT ALTAMIRA,90040
8718,TANGER,LOT BENAZAIZ,90040
8719,TANGER,LOT CHAROUIT,90040
8720,TANGER,LOT CHICAVILA,90040
8721,TANGER,LOT COLORADO,90040
8722,TANGER,LOT EL FELLAH,90040
8723,TANGER,LOT FLANDRIA,90040
8724,TANGER,LOT KADIRIA,90040
8725,TANGER,LOT OMRANA,90040
8726,TANGER,LOT RIBH,90040
8727,TANGER,LOT SANAOUBAR,90040
8728,TANGER,QUARTIER AIN HAYANI,90040
8729,TANGER,QUARTIER AKBIB,90040
8730,TANGER,QUARTIER AMRAH BOULAIZ,90040
8731,TANGER,QUARTIER AMRAH CHLEUH,90040
8732,TANGER,QUARTIER AMRAH CHLOUH,90040
8733,TANGER,QUARTIER BENJEID,90040
8734,TANGER,QUARTIER BOUSTANE,90040
8735,TANGER,QUARTIER BOUTRIKA,90040
8736,TANGER,QUARTIER CALIFORNIA,90040
8737,TANGER,QUARTIER CHICA VILLA,90040
8738,TANGER,QUARTIER DRADEB,90040
8739,TANGER,QUARTIER DZIRI,90040
8740,TANGER,QUARTIER EL AMRANI,90040
8741,TANGER,QUARTIER FLANDRIA,90040
8742,TANGER,QUARTIER HSISSEN,90040
8743,TANGER,QUARTIER JAMAA MOUKRAA,90040
8744,TANGER,QUARTIER JBEL LEKBIR,90040
8745,TANGER,QUARTIER KADIRIA,90040
8746,TANGER,QUARTIER KHALIJ,90040
8747,TANGER,QUARTIER MASJID,90040
8748,TANGER,QUARTIER MESNANA,90040
8749,TANGER,QUARTIER MESTARKHOCHE,90040
8750,TANGER,QUARTIER MESTER KHOCHE,90040
8751,TANGER,QUARTIER MOUJAHIDINE,90040
8752,TANGER,QUARTIER MTAFI,90040
8753,TANGER,"QUARTIER ROSA I,II,III",90040
8754,TANGER,QUARTIER ROUIDA,90040
8755,TANGER,QUARTIER SANAOUBAR,90040
8756,TANGER,QUARTIER SIDI BOUKHARI,90040
8757,TANGER,QUARTIER SOUK LEBKAR,90040
8758,TANGER,QUARTIER TERRASSES DU GOLF,90040
8759,TANGER,LOT ALOUETTE,90060
8760,TANGER,QUARTIER 33,90060
8761,TANGER,QUARTIER 39,90060
8762,TANGER,QUARTIER 51,90060
8763,TANGER,QUARTIER 9,90060
8764,TANGER,QUARTIER ARD BOUHSSEIN,90060
8765,TANGER,QUARTIER ARD DAOULA,90060
8766,TANGER,QUARTIER ARD DAOULA BANI MAKADA,90060
8767,TANGER,QUARTIER BIR CHAERI,90060
8768,TANGER,QUARTIER BNI MAKADA,90060
8769,TANGER,QUARTIER BNI MAKADA KDIMA,90060
8770,TANGER,QUARTIER BOUGHAZ,90060
8771,TANGER,QUARTIER CHOUHADA,90060
8772,TANGER,QUARTIER HAOUMAT 12,90060
8773,TANGER,"QUARTIER JIRARI,I,II",90060
8774,TANGER,QUARTIER JIRARII III,90060
8775,TANGER,QUARTIER JIRARII IV,90060
8776,TANGER,QUARTIER MABROUKA,90060
8777,TANGER,QUARTIER ROUIDA,90060
8778,TANGER,QUARTIER SAADA,90060
8779,TANGER,QUARTIER SAFIF,90060
8780,TANGER,QUARTIER Y5,90060
8781,TANGER,QUARTIER ZAOUDIA,90060
8782,TANGER,COMPLEXE IBN BATOUTA,90070
8783,TANGER,LOT AL AMAL,90070
8784,TANGER,LOT DOHA,90070
8785,TANGER,LOT JAMILA JINET,90070
8786,TANGER,LOT NAHDA,90070
8787,TANGER,LOT ZEGOUTIA,90070
8788,TANGER,QUARTIER AIN JDID,90070
8789,TANGER,QUARTIER ALI BAY,90070
8790,TANGER,QUARTIER ALIA,90070
8791,TANGER,QUARTIER AZIBOU,90070
8792,TANGER,QUARTIER BELLE VUE,90070
8793,TANGER,QUARTIER BEN KIRANE,90070
8794,TANGER,QUARTIER BEROUAKA,90070
8795,TANGER,QUARTIER CHARF,90070
8796,TANGER,QUARTIER DRAOUA,90070
8797,TANGER,QUARTIER DRISSIA I,90070
8798,TANGER,QUARTIER DRISSIA II,90070
8799,TANGER,QUARTIER FATIMA ZOHRA,90070
8800,TANGER,QUARTIER LAAYOUNE,90070
8801,TANGER,QUARTIER LAS COLLINAS,90070
8802,TANGER,QUARTIER LOUDAYA,90070
8803,TANGER,QUARTIER MABROUK,90070
8804,TANGER,QUARTIER MESSOUDA,90070
8805,TANGER,QUARTIER MGHOGHA EL JADIDA,90070
8806,TANGER,QUARTIER MGHOGHA KBIRA,90070
8807,TANGER,QUARTIER MGHOGHA TABCHICHA,90070
8808,TANGER,QUARTIER MIRASOL ET PATRICIA,90070
8809,TANGER,QUARTIER MOH PACO,90070
8810,TANGER,QUARTIER MRABET ,90070
8811,TANGER,QUARTIER NZAHA,90070
8812,TANGER,QUARTIER SOURYENNE,90070
8813,TANGER,QUARTIER ZOUFRI,90070
8814,TANGER,QUARTIER MGHOGHA SGHIRA,90070
8815,TANGER,ZONE INDUSTRIELLE DE MGHOGHA,90070
8816,TANGER,HAY EL OUCH,90080
8817,TANGER,HAY LAOUINA,90080
8818,TANGER,HAY SIDI BOUHAJA,90080
8819,TANGER,LOT ACHOUBA,90080
8820,TANGER,LOT AL ANDALOUS,90080
8821,TANGER,LOT DHAR ACHERKI,90080
8822,TANGER,LOT EL KHEIR 3,90080
8823,TANGER,LOT IBTISSAM,90080
8824,TANGER,LOT LBHAYAR,90080
8825,TANGER,LOT MOUBARAKA,90080
8826,TANGER,"LOT NAHDA I,II",90080
8827,TANGER,LOT ZEMMOURI,90080
8828,TANGER,QUARTIER 12,90080
8829,TANGER,QUARTIER 16,90080
8830,TANGER,QUARTIER 30,90080
8831,TANGER,QUARTIER AHAHID ALLAL BEN BOUZAKRI,90080
8832,TANGER,QUARTIER AL AOUAMA,90080
8833,TANGER,"QUARTIER AL HANAE I,II,II",90080
8834,TANGER,QUARTIER AL INACHE,90080
8835,TANGER,QUARTIER AL MAJD,90080
8836,TANGER,QUARTIER ANBAR,90080
8837,TANGER,QUARTIER AOUMA,90080
8838,TANGER,QUARTIER ARD BOUHSSEIN,90080
8839,TANGER,QUARTIER BIR AHARCHOUN,90080
8840,TANGER,QUARTIER BOUHOUTE,90080
8841,TANGER,QUARTIER BOUHOUTE DRISSIA,90080
8842,TANGER,QUARTIER BOUHOUTE SAADA,90080
8843,TANGER,QUARTIER DHAR LAHMAM,90080
8844,TANGER,QUARTIER DHAR LEHMAM,90080
8845,TANGER,QUARTIER DORELLA,90080
8846,TANGER,QUARTIER DORILLA,90080
8847,TANGER,QUARTIER FATIMA ZOHRA,90080
8848,TANGER,QUARTIER GHARSSAT LAHGILAT,90080
8849,TANGER,QUARTIER IBN KHALDOUN,90080
8850,TANGER,QUARTIER IBOUR,90080
8851,TANGER,"QUARTIER JIRARI III,V",90080
8852,TANGER,QUARTIER KOURAZIANA,90080
8853,TANGER,QUARTIER KSSIBAT,90080
8854,TANGER,QUARTIER MAGHOUGHA,90080
8855,TANGER,QUARTIER MIRADOR,90080
8856,TANGER,QUARTIER OUAHABI,90080
8857,TANGER,QUARTIER OUAHABI-ZEMMOURI,90080
8858,TANGER,QUARTIER RGAYAE,90080
8859,TANGER,QUARTIER SAADA I,90080
8860,TANGER,QUARTIER SAADA II,90080
8861,TANGER,QUARTIER SAADA III,90080
8862,TANGER,QUARTIER SAADA IV,90080
8863,TANGER,QUARTIER SAADA V,90080
8864,TANGER,QUARTIER SALAM,90080
8865,TANGER,QUARTIER SALAM 4,90080
8866,TANGER,QUARTIER SALIMA,90080
8867,TANGER,QUARTIER SANIA,90080
8868,TANGER,QUARTIER TANGER AL MAJD,90080
8869,TANGER,QUARTIER ZAHARA,90080
8870,TANGER,QUARTIER ZEMMOURI,90080
8871,TANGER,ZONE INDUSTRIELLE AL MAJD,90080
8872,TANGER,COMPLEXE AHLEN,90090
8873,TANGER,COMPLEXE AMIN,90090
8874,TANGER,COMPLEXE BAIT AL ATTIK,90090
8875,TANGER,COMPLEXE BAYTI,90090
8876,TANGER,COMPLEXE HABIBA,90090
8877,TANGER,complexe hassani,90090
8878,TANGER,LOT BANQUE POPULAIRE,90090
8879,TANGER,LOT BNI TOUZINE,90090
8880,TANGER,LOT KARIMA,90090
8881,TANGER,LOT OUMNIA,90090
8882,TANGER,QUARTIER 132,90090
8883,TANGER,QUARTIER 147,90090
8884,TANGER,QUARTIER 180,90090
8885,TANGER,QUARTIER 32,90090
8886,TANGER,QUARTIER 41,90090
8887,TANGER,QUARTIER 83,90090
8888,TANGER,QUARTIER ABDELLATIF,90090
8889,TANGER,QUARTIER ABOURI,90090
8890,TANGER,QUARTIER ARD DAOULA BEN DIBANE,90090
8891,TANGER,QUARTIER ATLAS,90090
8892,TANGER,QUARTIER BEAUSEJOUR,90090
8893,TANGER,QUARTIER BEN DIBANE,90090
8894,TANGER,QUARTIER BEROUAKA,90090
8895,TANGER,QUARTIER BIR CHIFA,90090
8896,TANGER,"QUARTIER BNI OURIAGHLE I,II",90090
8897,TANGER,QUARTIER BOUCHETTA,90090
8898,TANGER,QUARTIER BOUILLAR,90090
8899,TANGER,QUARTIER BOURABAATE,90090
8900,TANGER,QUARTIER CHAT,90090
8901,TANGER,QUARTIER EL OUED,90090
8902,TANGER,QUARTIER FLORENCIA,90090
8903,TANGER,QUARTIER HABIBA,90090
8904,TANGER,QUARTIER HAJ KADOUR,90090
8905,TANGER,QUARTIER HAJ MOKHTAR,90090
8906,TANGER,QUARTIER HASSANIA,90090
8907,TANGER,QUARTIER ILLALIF,90090
8908,TANGER,QUARTIER JAMAA,90090
8909,TANGER,"QUARTIER KOUADESS I,II",90090
8910,TANGER,QUARTIER KOUCHA,90090
8911,TANGER,QUARTIER LAACHIRI,90090
8912,TANGER,QUARTIER LAMKADAM,90090
8913,TANGER,QUARTIER LEHBOUS,90090
8914,TANGER,QUARTIER NASR,90090
8915,TANGER,QUARTIER ROUDANI,90090
8916,TANGER,QUARTIER SANAE II,90090
8917,TANGER,"QUARTIER SANIA I,II,III",90090
8918,TANGER,QUARTIER TANGER ZONE FRANCHE BOUKHALEF,90090
8919,TANGER,QUARTIER TOPO RABAT,90090
8920,TANGER,QUARTIER WALID,90090
8921,TANGER,QUARTIER WARDA,90090
8922,TANGER,QUARTIER ZEMMOURI,90090
8923,TANGER,RESIDENCE ZEMOURI,90090
8924,TANGER,ZONE INDUSTRIELLE GZENAYA,90090
8925,TANGER,COMPLEXE AL MOUSTAKBAL,90100
8926,TANGER,COMPLEXE AL WAFA,90100
8927,TANGER,COMPLEXE EL BOUSTANE,90100
8928,TANGER,COMPLEXE HASSANI,90100
8929,TANGER,COMPLEXE MARJAN,90100
8930,TANGER,COMPLEXE RIM,90100
8931,TANGER,COMPLEXE SLIMANI,90100
8932,TANGER,COMPLEXE ZEMOURI III,90100
8933,TANGER,HAY JADID,90100
8934,TANGER,LOT AL BASSATINE,90100
8935,TANGER,LOT AL HASSANI,90100
8936,TANGER,LOT BANAMARIBO,90100
8937,TANGER,LOT BASSOU,90100
8938,TANGER,LOT EL KHEIR 1 ET 2,90100
8939,TANGER,LOT FADILA,90100
8940,TANGER,"LOT GHORFA 1,2,3",90100
8941,TANGER,LOT LIBERTE3,90100
8942,TANGER,LOT MOUNA,90100
8943,TANGER,LOT NARJIS,90100
8944,TANGER,LOT PINTORISKA,90100
8945,TANGER,LOT RIAD,90100
8946,TANGER,LOT RIZK,90100
8947,TANGER,LOT SAADA,90100
8948,TANGER,LOT YASMINE,90100
8949,TANGER,QUARTIER 79,90100
8950,TANGER,QUARTIER AAZIB HAJ KADOUR,90100
8951,TANGER,QUARTIER ABI AZZARAE,90100
8952,TANGER,QUARTIER AL KHERBA,90100
8953,TANGER,QUARTIER AL MOUJAHIDINE,90100
8954,TANGER,QUARTIER ANCIENNE ROUTE DE L'AEROPORT,90100
8955,TANGER,QUARTIER BASSATINE,90100
8956,TANGER,QUARTIER BELAIR,90100
8957,TANGER,QUARTIER BRANESSE I,90100
8958,TANGER,QUARTIER BRANESSE II,90100
8959,TANGER,QUARTIER GZENAYA,90100
8960,TANGER,QUARTIER IBN BATOUTA,90100
8961,TANGER,QUARTIER KSSAIBI,90100
8962,TANGER,QUARTIER LAADAOUI,90100
8963,TANGER,QUARTIER MARA,90100
8964,TANGER,QUARTIER MOUJAHIDINE,90100
8965,TANGER,QUARTIER NAJIBA,90100
8966,TANGER,QUARTIER PARIENTE,90100
8967,TANGER,QUARTIER SANAA III,90100
8968,TANGER,QUARTIER SLIMANI,90100
8969,TANGER,QUARTIER SOUANI I,90100
8970,TANGER,QUARTIER SOUANI II,90100
8971,TANGER,QUARTIER SOUANI III,90100
8972,TANGER,QUARTIER SOUANI IV,90100
8973,TANGER,QUARTIER SOUANI V,90100
8974,TANGER,QUARTIER TANGER ZONE FRANCHE,90100
8975,TANGER,QUARTIER VAL FLEURI,90100
8976,TANGER,QUARTIER ZOHOUR,90100
8977,TANGER,RESIDENCE YAMANIA,90100
8978,TANGER,ZONE INDUSTRIELLE GZENAYA,90100
8979,TETOUAN,AVENIDA- PLACE ADALA,93000
8980,TETOUAN,CENTRE VILLE,93000
8981,TETOUAN,DAR ETTAYER,93000
8982,TETOUAN,MARCHE CENTRAL,93000
8983,TETOUAN,QUARTIER ASSAMAR,93000
8984,TETOUAN,QUARTIER BAB TOUTE,93000
8985,TETOUAN,QUARTIER BEN SLIMAN,93000
8986,TETOUAN,QUARTIER EL BOUN,93000
8987,TETOUAN,QUARTIER EL KHERIONESS,93000
8988,TETOUAN,QUARTIER FEDDANE,93000
8989,TETOUAN,QUARTIER MOULAY EL ABBAS,93000
8990,TETOUAN,QUARTIER MOULAY YOUSSEF,93000
8991,TETOUAN,QUARTIER MSALLA EL KADIMA,93000
8992,TETOUAN,QUARTIER SIDI AABIS,93000
8993,TETOUAN,SOUK ZRAE,93000
8994,TETOUAN,QUARTIER ABDESSADEK,93010
8995,TETOUAN,QUARTIER ACHAACHA,93010
8996,TETOUAN,QUARTIER AHAMAD,93010
8997,TETOUAN,QUARTIER AKEL,93010
8998,TETOUAN,QUARTIER AKNIN,93010
8999,TETOUAN,QUARTIER AL ANKARI,93010
9000,TETOUAN,QUARTIER AOUAD,93010
9001,TETOUAN,QUARTIER AYALA,93010
9002,TETOUAN,QUARTIER BAB EL MKABER,93010
9003,TETOUAN,QUARTIER BAB EL OKLA,93010
9004,TETOUAN,QUARTIER BAB NOIDER,93010
9005,TETOUAN,QUARTIER BAB SAIDA,93010
9006,TETOUAN,QUARTIER BEL OUALID,93010
9007,TETOUAN,QUARTIER BELEBAR,93010
9008,TETOUAN,QUARTIER BEN ABDELOUAHAB,93010
9009,TETOUAN,QUARTIER BEN ABOUD,93010
9010,TETOUAN,QUARTIER BEN AJIBA,93010
9011,TETOUAN,QUARTIER BEN FERIHA,93010
9012,TETOUAN,QUARTIER BEN JELOUN,93010
9013,TETOUAN,QUARTIER BEN MALKA,93010
9014,TETOUAN,QUARTIER BEN MARZOUK,93010
9015,TETOUAN,QUARTIER BEN MEFTI,93010
9016,TETOUAN,QUARTIER BEN TATA,93010
9017,TETOUAN,QUARTIER BEN TOLILA,93010
9018,TETOUAN,QUARTIER BENANI,93010
9019,TETOUAN,QUARTIER BENAYE,93010
9020,TETOUAN,QUARTIER BENOUNA,93010
9021,TETOUAN,QUARTIER BORJ LAFAA,93010
9022,TETOUAN,QUARTIER BOUAASSAL,93010
9023,TETOUAN,QUARTIER BOUAASSAL SUIKA,93010
9024,TETOUAN,QUARTIER BOUAZIZ,93010
9025,TETOUAN,QUARTIER BOUENAN,93010
9026,TETOUAN,QUARTIER BOUJENNA,93010
9027,TETOUAN,QUARTIER BOUSSELHAM,93010
9028,TETOUAN,QUARTIER BRICHA,93010
9029,TETOUAN,QUARTIER CAID ABD ESSALAM,93010
9030,TETOUAN,QUARTIER CHAHBOUN,93010
9031,TETOUAN,QUARTIER CHAJRA,93010
9032,TETOUAN,QUARTIER CHORFA OUAZZANE,93010
9033,TETOUAN,QUARTIER DAANOUN,93010
9034,TETOUAN,QUARTIER DLIMA,93010
9035,TETOUAN,QUARTIER DRAOUECH,93010
9036,TETOUAN,QUARTIER EL GHERSA,93010
9037,TETOUAN,QUARTIER EL HAMMAR,93010
9038,TETOUAN,QUARTIER EL JAZOULI,93010
9039,TETOUAN,QUARTIER EL KAIKLAN,93010
9040,TETOUAN,QUARTIER EL OUADRASSI,93010
9041,TETOUAN,QUARTIER FARAN MECHBAL,93010
9042,TETOUAN,QUARTIER FASSI,93010
9043,TETOUAN,QUARTIER GESSOUS,93010
9044,TETOUAN,QUARTIER  CHAFIANI,93010
9045,TETOUAN,QUARTIER GHERSA KBIRA,93010
9046,TETOUAN,QUARTIER GRANADA,93010
9047,TETOUAN,QUARTIER GUESSOUSS,93010
9048,TETOUAN,QUARTIER HABIBI,93010
9049,TETOUAN,QUARTIER HADDA,93010
9050,TETOUAN,QUARTIER HAJ SEGHEIAR,93010
9051,TETOUAN,QUARTIER HAJAJ,93010
9052,TETOUAN,QUARTIER HAMAM SIDI MENDRI,93010
9053,TETOUAN,QUARTIER HANAT,93010
9054,TETOUAN,QUARTIER HANDISSI,93010
9055,TETOUAN,QUARTIER HARORN,93010
9056,TETOUAN,QUARTIER IBN KHALDOUNE,93010
9057,TETOUAN,QUARTIER IBN MOUSSA,93010
9058,TETOUAN,QUARTIER JAMAA BACHA,93010
9059,TETOUAN,QUARTIER JAMAA BEN SALAH,93010
9060,TETOUAN,QUARTIER JAMAA RBAHI,93010
9061,TETOUAN,QUARTIER JAMAE EL KBIR,93010
9062,TETOUAN,QUARTIER JAMAE EL KHADRA,93010
9063,TETOUAN,QUARTIER JENOUI ARC,93010
9064,TETOUAN,QUARTIER JNIAH,93010
9065,TETOUAN,QUARTIER KERFI,93010
9066,TETOUAN,QUARTIER KERICH,93010
9067,TETOUAN,QUARTIER KNA KEBIR,93010
9068,TETOUAN,QUARTIER LAITI,93010
9069,TETOUAN,QUARTIER LALA JOUIMAA,93010
9070,TETOUAN,QUARTIER LARANJA,93010
9071,TETOUAN,QUARTIER LEBADI,93010
9072,TETOUAN,QUARTIER LOUCINA,93010
9073,TETOUAN,QUARTIER LOUKACH,93010
9074,TETOUAN,QUARTIER MAATOUBINES,93010
9075,TETOUAN,QUARTIER MACHANE,93010
9076,TETOUAN,QUARTIER MEDINA,93010
9077,TETOUAN,QUARTIER MELAH BALI,93010
9078,TETOUAN,QUARTIER MELLAH,93010
9079,TETOUAN,QUARTIER MENYALI,93010
9080,TETOUAN,QUARTIER MESDAE,93010
9081,TETOUAN,QUARTIER MOSTFA,93010
9082,TETOUAN,QUARTIER MOULAY MOHAMED,93010
9083,TETOUAN,QUARTIER MRIBTOU,93010
9084,TETOUAN,QUARTIER MRIMAR,93010
9085,TETOUAN,QUARTIER MSALLA KDIMA,93010
9086,TETOUAN,QUARTIER MTEHRA,93010
9087,TETOUAN,QUARTIER NETIFI,93010
9088,TETOUAN,QUARTIER ODDA,93010
9089,TETOUAN,QUARTIER OULAD EL BAHI,93010
9090,TETOUAN,QUARTIER RAGHONA,93010
9091,TETOUAN,QUARTIER RAOUD PAIS,93010
9092,TETOUAN,QUARTIER RIOUS,93010
9093,TETOUAN,QUARTIER ROCHOU,93010
9094,TETOUAN,QUARTIER SAFFAHA,93010
9095,TETOUAN,QUARTIER SALAMONE NAHONE,93010
9096,TETOUAN,QUARTIER SALASS,93010
9097,TETOUAN,QUARTIER SEFFAR JENOUI,93010
9098,TETOUAN,QUARTIER SEKERJE,93010
9099,TETOUAN,QUARTIER SEVILLA,93010
9100,TETOUAN,QUARTIER SKIREJE,93010
9101,TETOUAN,QUARTIER SOUIKA,93010
9102,TETOUAN,QUARTIER SOULTAN COUHEN,93010
9103,TETOUAN,QUARTIER STANCO,93010
9104,TETOUAN,QUARTIER TALAA,93010
9105,TETOUAN,QUARTIER TALAA DEL MEDFAA,93010
9106,TETOUAN,QUARTIER TALAA REGULARES,93010
9107,TETOUAN,QUARTIER TAMAN HAOUAT,93010
9108,TETOUAN,QUARTIER TARRAFINE,93010
9109,TETOUAN,QUARTIER YAALA,93010
9110,TETOUAN,QUARTIER YASMIN,93010
9111,TETOUAN,QUARTIER ZERHOUNI,93010
9112,TETOUAN,QUARTIER ZIN AL ABIDINE,93010
9113,TETOUAN,QUARTIER ZIOUZIOU,93010
9114,TETOUAN,SOUK EL FOUKI,93010
9115,TETOUAN,ZAOUIAT TIJANTA,93010
9116,TETOUAN,HAY EL MDRASSI,93020
9117,TETOUAN,LOT AL WIKAYA,93020
9118,TETOUAN,QUARTIER 11,93020
9119,TETOUAN,QUARTIER 12,93020
9120,TETOUAN,QUARTIER 14,93020
9121,TETOUAN,QUARTIER 15,93020
9122,TETOUAN,QUARTIER 17,93020
9123,TETOUAN,QUARTIER 18,93020
9124,TETOUAN,QUARTIER 21,93020
9125,TETOUAN,QUARTIER 5,93020
9126,TETOUAN,QUARTIER 7,93020
9127,TETOUAN,QUARTIER 8,93020
9128,TETOUAN,QUARTIER A,93020
9129,TETOUAN,QUARTIER ABD EL KARIM EL KHATABI,93020
9130,TETOUAN,QUARTIER AIN KHABBAZ,93020
9131,TETOUAN,QUARTIER AKBA CHATA,93020
9132,TETOUAN,QUARTIER ALWIAM,93020
9133,TETOUAN,QUARTIER B,93020
9134,TETOUAN,QUARTIER BALBORINE,93020
9135,TETOUAN,QUARTIER BARIO MALAGA,93020
9136,TETOUAN,QUARTIER BORJ,93020
9137,TETOUAN,QUARTIER CHATTA,93020
9138,TETOUAN,QUARTIER CHOHADA,93020
9139,TETOUAN,QUARTIER DAVILA 1,93020
9140,TETOUAN,QUARTIER DAVILA 5,93020
9141,TETOUAN,QUARTIER DAVILA 7,93020
9142,TETOUAN,QUARTIER DERSA,93020
9143,TETOUAN,QUARTIER EL HOUFRA,93020
9144,TETOUAN,QUARTIER EL MAJZARA,93020
9145,TETOUAN,QUARTIER ENNAKATA,93020
9146,TETOUAN,QUARTIER FARAN BAKALI,93020
9147,TETOUAN,QUARTIER FRANCO 5,93020
9148,TETOUAN,QUARTIER FRANCO 6,93020
9149,TETOUAN,QUARTIER FRANKO 1,93020
9150,TETOUAN,QUARTIER FRANKO 4,93020
9151,TETOUAN,QUARTIER G,93020
9152,TETOUAN,QUARTIER GOURNA,93020
9153,TETOUAN,QUARTIER HAOUTA SAID,93020
9154,TETOUAN,QUARTIER HOSPITAL MILITAIRE,93020
9155,TETOUAN,QUARTIER ICHARA,93020
9156,TETOUAN,QUARTIER IFRIQUIA,93020
9157,TETOUAN,QUARTIER INTISSAR,93020
9158,TETOUAN,QUARTIER JAMAE MEZOUAK,93020
9159,TETOUAN,QUARTIER JBEL DERSA,93020
9160,TETOUAN,QUARTIER KARIAN,93020
9161,TETOUAN,QUARTIER KILOU,93020
9162,TETOUAN,QUARTIER KODIATE EL HAMD,93020
9163,TETOUAN,QUARTIER LAOUZIYINE,93020
9164,TETOUAN,QUARTIER LOUADA,93020
9165,TETOUAN,QUARTIER NAKATA,93020
9166,TETOUAN,QUARTIER ORANGINA,93020
9167,TETOUAN,QUARTIER SAMSA,93020
9168,TETOUAN,QUARTIER SIDI BAHROURI,93020
9169,TETOUAN,QUARTIER SIDI TALHA,93020
9170,TETOUAN,QUARTIER SLAOUI 1,93020
9171,TETOUAN,QUARTIER SLAOUI2,93020
9172,TETOUAN,QUARTIER SLAOUI3,93020
9173,TETOUAN,QUARTIER TABOULA,93020
9174,TETOUAN,QUARTIER TOUIBLA,93020
9175,TETOUAN,QUARTIER ZEMRANI,93020
9176,TETOUAN,QUARTIER QUARE D'HEUR,93020
9177,TETOUAN,LOT MOUNIA,93030
9178,TETOUAN,LOTISSEMENT MOUNIA,93030
9179,TETOUAN,QUARTIER BOUENANE,93030
9180,TETOUAN,QUARTIER AKBA EL HALOUF,93030
9181,TETOUAN,QUARTIER AL ATLAS,93030
9182,TETOUAN,QUARTIER AL BARID,93030
9183,TETOUAN,QUARTIER ATLAS,93030
9184,TETOUAN,QUARTIER BENNIS,93030
9185,TETOUAN,QUARTIER BOHORMA,93030
9186,TETOUAN,QUARTIER BOUJDAD,93030
9187,TETOUAN,QUARTIER BOUJDOUR,93030
9188,TETOUAN,QUARTIER C,93030
9189,TETOUAN,QUARTIER CHAOUDRI,93030
9190,TETOUAN,QUARTIER HAJ MEKI NASIRI,93030
9191,TETOUAN,QUARTIER HBABI,93030
9192,TETOUAN,QUARTIER KHERONESS,93030
9193,TETOUAN,QUARTIER KORRA SBAE,93030
9194,TETOUAN,QUARTIER KOUILMA,93030
9195,TETOUAN,QUARTIER KOURA SBAE,93030
9196,TETOUAN,QUARTIER LEBBADY,93030
9197,TETOUAN,QUARTIER MELILLAT,93030
9198,TETOUAN,QUARTIER MHANECH 2,93030
9199,TETOUAN,QUARTIER MILITAIR,93030
9200,TETOUAN,QUARTIER MOUKLATA,93030
9201,TETOUAN,QUARTIER NOUZHA,93030
9202,TETOUAN,QUARTIER SIDI ABDELLAH EL FAKHARE,93030
9203,TETOUAN,QUARTIER TAMOUDA,93030
9204,TETOUAN,QUARTIER TOUTA,93030
9205,TETOUAN,QUARTIER BOUJDADE,93030
9206,TETOUAN,DAR ESSEDRAOUIA,93040
9207,TETOUAN,DAR MOURCIA,93040
9208,TETOUAN,LOT AIN MELLOUL,93040
9209,TETOUAN,LOT SOUANI,93040
9210,TETOUAN,LOTISSEMENT AIN MELLOUL,93040
9211,TETOUAN,LOTISSEMENT SOUANI,93040
9212,TETOUAN,QUARTIER 10,93040
9213,TETOUAN,QUARTIER 9,93040
9214,TETOUAN,QUARTIER ABDELKHALEK TORRES,93040
9215,TETOUAN,QUARTIER ABOU INAN A,93040
9216,TETOUAN,QUARTIER ACHACH,93040
9217,TETOUAN,QUARTIER ADMINISTRATIF,93040
9218,TETOUAN,QUARTIER AL HANAE,93040
9219,TETOUAN,QUARTIER BELLABAR,93040
9220,TETOUAN,QUARTIER BOSAFOU,93040
9221,TETOUAN,QUARTIER BOUJARRAHE,93040
9222,TETOUAN,QUARTIER BOUSAFOU,93040
9223,TETOUAN,QUARTIER DAR MOURCIA,93040
9224,TETOUAN,QUARTIER DELERO,93040
9225,TETOUAN,QUARTIER E,93040
9226,TETOUAN,QUARTIER EL JOUD,93040
9227,TETOUAN,QUARTIER EL MATAR,93040
9228,TETOUAN,QUARTIER GHAZWANI,93040
9229,TETOUAN,QUARTIER HAOUMA TANJAOUA,93040
9230,TETOUAN,QUARTIER HIRAB A,93040
9231,TETOUAN,QUARTIER INARA,93040
9232,TETOUAN,QUARTIER J,93040
9233,TETOUAN,QUARTIER MILITAIRE,93040
